movieId,genre
2735,Mystery
2736,Comedy
2737,Action
2737,Drama
2737,Thriller
2738,Comedy
2738,Drama
2739,Drama
2741,Action
2741,Crime
2741,Thriller
2742,Comedy
2742,Drama
2743,Drama
2744,Drama
2746,Comedy
2746,Horror
2746,Musical
2747,Comedy
2747,Horror
2748,Action
2748,Adventure
2748,Comedy
2749,Drama
2749,Mystery
2751,Comedy
2751,Drama
2752,Comedy
2752,Mystery
2754,Horror
2757,Drama
2759,Comedy
2761,Adventure
2761,Animation
2761,Children
2761,Drama
2761,Sci-Fi
2762,Drama
2762,Horror
2762,Mystery
2763,Action
2763,Mystery
2764,Crime
2764,Drama
2764,Romance
2764,Thriller
2765,Comedy
2765,Drama
2766,Comedy
2766,Drama
2769,Crime
2769,Drama
2771,Drama
2772,Comedy
2774,Comedy
2774,Romance
2779,Comedy
2782,Horror
2784,Horror
2786,Comedy
2787,Horror
2788,Comedy
2789,Horror
2791,Comedy
2792,Comedy
2793,Comedy
2793,Horror
2793,Romance
2793,Thriller
2794,Adventure
2794,Comedy
2794,Romance
2795,Comedy
2796,Comedy
2797,Comedy
2797,Drama
2797,Fantasy
2797,Romance
2798,Children
2798,Comedy
2799,Comedy
2801,Drama
2801,Romance
2802,Action
2802,Drama
2802,Romance
2802,Thriller
2803,Crime
2803,Drama
2803,Mystery
2803,Romance
2803,Thriller
2804,Children
2804,Comedy
2806,Comedy
2806,Thriller
2807,Action
2807,Sci-Fi
2808,Action
2808,Sci-Fi
2812,Action
2812,Thriller
2813,Documentary
2815,Action
2815,War
2816,Action
2816,War
2817,Action
2818,Action
2818,War
2819,Drama
2819,Mystery
2819,Romance
2819,Thriller
2822,Adventure
2822,Romance
2824,Documentary
2824,Drama
2826,Action
2826,Adventure
2826,Fantasy
2827,Horror
2827,Sci-Fi
2827,Thriller
2828,Children
2828,Comedy
2829,Comedy
2836,Comedy
2837,Comedy
2837,Romance
2839,Drama
2841,Horror
2841,Mystery
2841,Thriller
2843,Comedy
2843,Romance
2844,Drama
2844,Mystery
2846,Adventure
2846,Children
2846,Comedy
2846,Drama
2847,Adventure
2847,Drama
2847,Romance
2848,Drama
2851,Adventure
2851,Sci-Fi
2851,Thriller
2852,Drama
2856,Thriller
2857,Adventure
2857,Animation
2857,Comedy
2857,Fantasy
2857,Musical
2858,Drama
2858,Romance
2859,Documentary
2859,Musical
2861,Comedy
2861,Drama
2862,Drama
2863,Adventure
2863,Comedy
2863,Musical
2866,Drama
2867,Comedy
2867,Horror
2867,Thriller
2868,Horror
2871,Adventure
2871,Drama
2871,Thriller
2872,Adventure
2872,Fantasy
2874,Comedy
2874,Musical
2874,Romance
2875,Drama
2875,Mystery
2875,Romance
2876,Animation
2876,Children
2876,Fantasy
2877,Musical
2878,Horror
2879,Action
2879,Adventure
2879,Comedy
2881,Action
2881,Crime
2881,Drama
2881,Thriller
2882,Drama
2883,Comedy
2883,Drama
2884,Comedy
2884,Romance
2885,Drama
2885,Romance
2886,Children
2886,Comedy
2887,Action
2887,Comedy
2888,Comedy
2888,Romance
2889,Comedy
2889,Drama
2891,Comedy
2892,Action
2892,Drama
2893,Action
2893,Adventure
2893,Drama
2894,Drama
2894,Romance
2896,Western
2897,Comedy
2897,War
2898,Horror
2898,Mystery
2899,Adventure
2899,Animation
2899,Children
2901,Horror
2901,Sci-Fi
2902,Horror
2902,Mystery
2902,Thriller
2903,Horror
2903,Thriller
2905,Action
2905,Adventure
2905,Drama
2906,Drama
2906,Romance
2907,Comedy
2908,Drama
2912,Crime
2912,Drama
2912,Thriller
2915,Comedy
2916,Action
2916,Adventure
2916,Sci-Fi
2916,Thriller
2917,Crime
2917,Thriller
2918,Comedy
2919,Drama
2919,Romance
2919,War
2921,Western
2922,Crime
2922,Drama
2922,Western
2924,Action
2924,Comedy
2926,Comedy
2926,Drama
2927,Drama
2927,Romance
2928,Drama
2929,Drama
2929,Romance
2931,Comedy
2931,Crime
2931,Drama
2931,Fantasy
2932,Drama
2935,Comedy
2935,Romance
2936,Adventure
2936,Comedy
2936,Romance
2937,Comedy
2939,Drama
2939,Thriller
2941,Musical
2941,Romance
2941,War
2942,Drama
2942,Romance
2943,Drama
2943,Romance
2944,Action
2944,Drama
2944,War
2946,Comedy
2946,Musical
2947,Action
2947,Adventure
2947,Thriller
2948,Action
2948,Adventure
2948,Thriller
2949,Action
2949,Adventure
2949,Thriller
2951,Action
2951,Western
2952,Crime
2952,Drama
2952,Thriller
2953,Children
2953,Comedy
2956,Action
2956,Crime
2956,Thriller
2959,Action
2959,Crime
2959,Drama
2959,Thriller
2961,Comedy
2961,Drama
2962,Comedy
2962,Romance
2964,Drama
2965,Action
2966,Adventure
2966,Drama
2967,Drama
2967,Thriller
2968,Adventure
2968,Comedy
2968,Fantasy
2968,Sci-Fi
2969,Drama
2969,Romance
2971,Drama
2971,Fantasy
2971,Musical
2972,Drama
2972,War
2973,Comedy
2973,Crime
2973,Drama
2974,Horror
2974,Thriller
2975,Comedy
2975,Drama
2976,Drama
2977,Comedy
2977,Drama
2978,Comedy
2978,Romance
2979,Drama
2982,Horror
2982,Thriller
2983,Thriller
2984,Documentary
2986,Action
2986,Crime
2986,Sci-Fi
2986,Thriller
2987,Adventure
2987,Animation
2987,Children
2987,Comedy
2987,Crime
2987,Fantasy
2987,Mystery
2988,Drama
2989,Action
2989,Adventure
2989,Thriller
2991,Action
2991,Adventure
2991,Thriller
2992,Horror
2992,Thriller
2993,Action
2993,Adventure
2993,Thriller
2995,Horror
2995,Thriller
2996,Drama
2997,Comedy
2997,Drama
2997,Fantasy
3002,Documentary
3003,Comedy
3003,Drama
3003,Romance
3003,War
3004,Comedy
3004,Romance
3005,Thriller
3006,Drama
3006,Thriller
3007,Documentary
3008,Drama
3008,Sci-Fi
3011,Drama
3013,Comedy
3013,Horror
3014,Comedy
3016,Horror
3017,Horror
3018,Comedy
3018,Horror
3018,Sci-Fi
3019,Crime
3019,Drama
3021,Horror
3022,Comedy
3022,War
3024,Horror
3024,Sci-Fi
3028,Comedy
3029,Action
3029,Drama
3031,Comedy
3032,Action
3032,Drama
3032,Sci-Fi
3032,Thriller
3033,Comedy
3033,Sci-Fi
3034,Adventure
3034,Animation
3034,Children
3034,Comedy
3034,Musical
3035,Comedy
3035,Drama
3035,War
3036,Adventure
3036,Drama
3037,Western
3038,Drama
3039,Comedy
3041,Comedy
3042,Comedy
3043,Comedy
3044,Mystery
3044,Romance
3044,Thriller
3046,Comedy
3046,Romance
3048,Comedy
3051,Comedy
3051,Drama
3052,Adventure
3052,Comedy
3052,Fantasy
3053,Drama
3053,War
3054,Adventure
3054,Animation
3054,Children
3054,Fantasy
3054,Sci-Fi
3055,Thriller
3056,Crime
3056,Drama
3056,Thriller
3057,Comedy
3061,Comedy
3061,Musical
3062,Action
3062,Drama
3062,War
3063,Drama
3063,Thriller
3064,Drama
3064,Thriller
3066,Action
3066,Drama
3066,War
3067,Comedy
3067,Drama
3068,Drama
3068,Mystery
3071,Comedy
3071,Drama
3072,Comedy
3072,Romance
3073,Drama
3073,Romance
3074,Western
3076,Comedy
3077,Documentary
3078,Drama
3079,Comedy
3079,Drama
3079,Romance
3081,Fantasy
3081,Horror
3081,Mystery
3081,Romance
3082,Action
3082,Adventure
3082,Thriller
3083,Drama
3086,Children
3086,Comedy
3086,Fantasy
3086,Musical
3087,Comedy
3087,Fantasy
3087,Romance
3088,Comedy
3088,Fantasy
3089,Drama
3091,Drama
3091,War
3093,Drama
3093,Western
3094,Drama
3094,Romance
3095,Drama
3096,Comedy
3097,Comedy
3097,Drama
3097,Romance
3098,Drama
3099,Comedy
3099,Drama
3099,Romance
3101,Drama
3101,Thriller
3102,Crime
3102,Romance
3102,Thriller
3103,Drama
3103,Romance
3104,Action
3104,Comedy
3104,Crime
3104,Thriller
3106,Drama
3106,Romance
3107,Action
3107,Drama
3108,Comedy
3108,Drama
3108,Fantasy
3108,Romance
3109,Drama
3111,Drama
3112,Drama
3113,Action
3113,Fantasy
3113,Horror
3113,Mystery
3113,Thriller
3114,Adventure
3114,Animation
3114,Children
3114,Comedy
3114,Fantasy
3115,Drama
3117,Drama
3117,Romance
3117,War
3125,Drama
3127,Comedy
3127,Drama
3129,Comedy
3129,Drama
3132,Comedy
3132,Drama
3134,Drama
3134,War
3138,Drama
3141,Drama
3142,Documentary
3142,Musical
3143,Drama
3143,War
3145,Drama
3146,Comedy
3147,Crime
3147,Drama
3148,Drama
3152,Drama
3153,Action
3153,Adventure
3153,Fantasy
3155,Drama
3155,Romance
3156,Drama
3156,Romance
3156,Sci-Fi
3157,Children
3157,Comedy
3157,Fantasy
3158,Drama
3159,Animation
3159,Children
3159,Musical
3159,IMAX
3161,Drama
3161,Romance
3162,Comedy
3162,Drama
3163,Comedy
3163,Drama
3163,Musical
3167,Comedy
3167,Drama
3168,Adventure
3168,Drama
3169,Crime
3169,Drama
3169,Thriller
3171,Drama
3173,Drama
3174,Comedy
3174,Drama
3175,Adventure
3175,Comedy
3175,Sci-Fi
3176,Drama
3176,Mystery
3176,Thriller
3177,Comedy
3178,Drama
3179,Drama
3181,Drama
3182,Documentary
3183,Drama
3185,Drama
3186,Drama
3189,Children
3189,Drama
3192,Drama
3194,Drama
3194,Romance
3196,Drama
3196,War
3197,Action
3197,Crime
3197,Romance
3197,Thriller
3198,Crime
3198,Drama
3201,Drama
3203,Thriller
3204,Action
3204,Mystery
3204,Thriller
3206,Romance
3208,Action
3208,Comedy
3211,Drama
3213,Animation
3213,Children
3214,Drama
3217,Drama
3219,Mystery
3219,Thriller
3221,Drama
3223,Drama
3224,Drama
3235,Comedy
3238,Thriller
3241,Comedy
3243,Comedy
3244,Comedy
3244,Romance
3246,Drama
3247,Comedy
3247,Crime
3248,Comedy
3249,Drama
3249,Thriller
3251,Drama
3251,Mystery
3252,Drama
3253,Comedy
3254,Comedy
3256,Action
3256,Crime
3256,Drama
3256,Thriller
3257,Drama
3257,Romance
3257,Thriller
3258,Comedy
3258,Fantasy
3259,Adventure
3259,Drama
3259,Romance
3261,Comedy
3261,Drama
3261,Romance
3262,Crime
3262,Drama
3262,Mystery
3262,Thriller
3263,Comedy
3263,Drama
3264,Action
3264,Comedy
3264,Horror
3265,Action
3265,Crime
3265,Drama
3265,Thriller
3266,Comedy
3266,Crime
3266,Drama
3266,Thriller
3267,Action
3267,Crime
3267,Thriller
3267,Western
3268,Action
3268,Comedy
3269,Drama
3269,Romance
3269,Sci-Fi
3271,Drama
3272,Crime
3272,Drama
3273,Comedy
3273,Horror
3273,Mystery
3273,Thriller
3274,Drama
3274,Thriller
3275,Action
3275,Crime
3275,Drama
3275,Thriller
3276,Comedy
3281,Documentary
3283,Action
3284,Comedy
3284,Mystery
3284,Romance
3286,Comedy
3287,Animation
3287,Children
3289,Drama
3294,Horror
3295,Drama
3296,Drama
3298,Crime
3298,Drama
3298,Thriller
3299,Comedy
3299,Drama
3301,Comedy
3301,Crime
3302,Comedy
3303,Documentary
3306,Comedy
3307,Comedy
3307,Drama
3307,Romance
3308,Comedy
3308,Drama
3313,Comedy
3316,Action
3316,Thriller
3317,Comedy
3317,Drama
3323,Comedy
3323,Crime
3324,Comedy
3325,Comedy
3325,Drama
3326,Comedy
3326,Sci-Fi
3327,Documentary
3328,Crime
3328,Drama
3329,Drama
3329,Romance
3331,Drama
3334,Crime
3334,Drama
3334,Film-Noir
3334,Thriller
3338,Documentary
3341,Comedy
3342,Drama
3342,War
3344,Horror
3347,Adventure
3347,Drama
3353,Comedy
3353,Romance
3354,Sci-Fi
3355,Fantasy
3355,Horror
3355,Mystery
3355,Thriller
3357,Drama
3357,Romance
3358,Comedy
3358,Drama
3358,Fantasy
3358,Romance
3359,Comedy
3359,Drama
3361,Comedy
3361,Drama
3361,Romance
3362,Crime
3362,Drama
3363,Comedy
3363,Drama
3364,Crime
3364,Film-Noir
3365,Drama
3365,Western
3368,Romance
3368,Western
3372,Action
3372,War
3374,Drama
3378,Drama
3379,Drama
3384,Action
3384,Crime
3385,Comedy
3386,Drama
3386,Mystery
3386,Thriller
3387,Comedy
3387,Mystery
3388,Children
3388,Comedy
3389,Action
3389,Adventure
3391,Comedy
3392,Comedy
3393,Comedy
3393,Fantasy
3393,Romance
3394,Comedy
3394,Romance
3395,Comedy
3396,Adventure
3396,Children
3396,Comedy
3396,Musical
3397,Children
3397,Comedy
3398,Children
3398,Comedy
3398,Musical
3401,Adventure
3401,Sci-Fi
3402,Comedy
3402,Drama
3402,Romance
3403,Drama
3403,Thriller
3404,Action
3404,Drama
3406,Action
3406,Adventure
3406,Drama
3406,War
3408,Drama
3409,Drama
3409,Thriller
3412,Adventure
3412,Children
3412,Drama
3414,Drama
3414,Romance
3414,War
3415,Drama
3417,Adventure
3417,Comedy
3418,Adventure
3418,Crime
3418,Drama
3421,Comedy
3422,Comedy
3422,Romance
3423,Drama
3424,Drama
3425,Drama
3425,Musical
3426,Drama
3426,Romance
3428,Drama
3429,Animation
3429,Comedy
3431,Action
3431,Drama
3432,Action
3432,Drama
3433,Action
3433,Drama
3434,Action
3434,Drama
3436,Drama
3436,Romance
3438,Action
3438,Children
3438,Comedy
3438,Fantasy
3438,Sci-Fi
3439,Action
3439,Children
3439,Fantasy
3441,Action
3441,Drama
3441,War
3442,Action
3442,Crime
3442,Drama
3444,Action
3445,Mystery
3445,Thriller
3446,Comedy
3446,Drama
3447,Drama
3448,Comedy
3448,Drama
3448,War
3449,Drama
3451,Drama
3452,Action
3452,Crime
3452,Romance
3452,Thriller
3453,Drama
3453,Romance
3454,Comedy
3454,Romance
3455,Drama
3455,Thriller
3456,Drama
3459,Drama
3459,Horror
3461,Adventure
3461,Drama
3461,Thriller
3462,Comedy
3462,Drama
3462,Romance
3466,Comedy
3466,Fantasy
3467,Drama
3467,Western
3468,Drama
3469,Drama
3471,Adventure
3471,Drama
3471,Sci-Fi
3473,Comedy
3474,Sci-Fi
3474,Thriller
3475,Drama
3475,Romance
3476,Horror
3476,Mystery
3477,Comedy
3477,Drama
3478,Drama
3479,Adventure
3479,Fantasy
3479,Romance
3481,Comedy
3481,Drama
3481,Romance
3483,Animation
3483,Children
3484,Thriller
3489,Adventure
3489,Comedy
3489,Fantasy
3492,Adventure
3492,Comedy
3492,Romance
3494,Adventure
3494,Drama
3494,Western
3496,Drama
3497,Comedy
3498,Drama
3499,Drama
3499,Horror
3499,Thriller
3501,Comedy
3501,Romance
3502,Drama
3503,Drama
3503,Mystery
3503,Sci-Fi
3504,Comedy
3504,Drama
3505,Drama
3505,Mystery
3505,Thriller
3506,Comedy
3506,Drama
3507,Comedy
3508,Action
3508,Adventure
3508,Drama
3508,Thriller
3508,Western
3511,Comedy
3512,Drama
3512,Romance
3513,Drama
3513,Thriller
3514,Drama
3515,Comedy
3515,Romance
3516,Comedy
3516,Fantasy
3516,Romance
3519,Action
3519,Drama
3519,War
3521,Comedy
3521,Drama
3524,Comedy
3524,Romance
3526,Comedy
3526,Drama
3527,Action
3527,Sci-Fi
3527,Thriller
3528,Drama
3528,Romance
3529,Crime
3529,Thriller
3531,Comedy
3531,Drama
3531,Romance
3534,Drama
3535,Crime
3535,Horror
3535,Mystery
3535,Thriller
3536,Comedy
3536,Drama
3536,Romance
3537,Comedy
3537,Drama
3538,Comedy
3539,Documentary
3543,Comedy
3543,Drama
3544,Comedy
3545,Drama
3545,Musical
3546,Drama
3546,Horror
3546,Thriller
3548,Comedy
3548,Drama
3549,Comedy
3549,Musical
3549,Romance
3551,Crime
3551,Drama
3551,Thriller
3552,Comedy
3553,Drama
3553,Thriller
3554,Drama
3554,Romance
3556,Drama
3556,Romance
3557,Mystery
3557,Thriller
3559,Comedy
3559,Drama
3559,Romance
3563,Action
3563,Horror
3564,Children
3564,Comedy
3565,Comedy
3565,Drama
3566,Comedy
3566,Drama
3567,Comedy
3567,Drama
3567,Romance
3568,Comedy
3568,Romance
3569,Comedy
3569,Drama
3571,Comedy
3571,Drama
3572,Horror
3572,Sci-Fi
3573,Horror
3573,Sci-Fi
3574,Horror
3574,Sci-Fi
3576,Action
3576,Horror
3576,Sci-Fi
3577,Drama
3577,Romance
3578,Action
3578,Adventure
3578,Drama
3581,Comedy
3584,Action
3584,Drama
3584,Romance
3584,Thriller
3586,Drama
3586,Romance
3587,Horror
3591,Comedy
3591,Drama
3592,Animation
3592,Sci-Fi
3593,Action
3593,Sci-Fi
3594,Drama
3594,Musical
3596,Comedy
3597,Comedy
3598,Crime
3598,Drama
3598,Romance
3598,Thriller
3599,Comedy
3599,Musical
3604,Musical
3606,Comedy
3606,Musical
3606,Romance
3608,Adventure
3608,Comedy
3609,Documentary
3614,Comedy
3614,Romance
3616,Comedy
3616,Romance
3617,Comedy
3618,Comedy
3618,Crime
3619,Comedy
3622,Comedy
3623,Action
3623,Adventure
3623,Thriller
3624,Action
3624,Adventure
3624,Comedy
3624,Western
3625,Documentary
3626,Comedy
3627,Horror
3627,Thriller
3628,Action
3628,Drama
3628,Romance
3628,War
3629,Adventure
3629,Comedy
3629,Romance
3632,Comedy
3632,Crime
3633,Action
3633,Adventure
3633,Romance
3633,Thriller
3634,Thriller
3635,Action
3635,Adventure
3635,Thriller
3637,Drama
3638,Action
3638,Adventure
3638,Sci-Fi
3638,Thriller
3639,Action
3639,Adventure
3639,Thriller
3641,Drama
3643,Action
3643,Drama
3643,War
3646,Comedy
3648,Horror
3648,Sci-Fi
3649,Drama
3652,Horror
3653,Documentary
3654,Action
3654,Adventure
3654,Drama
3654,War
3655,Drama
3658,Horror
3658,Sci-Fi
3661,Horror
3661,Sci-Fi
3661,Thriller
3662,Horror
3662,Sci-Fi
3662,Thriller
3663,Horror
3663,Sci-Fi
3663,Thriller
3664,Horror
3664,Sci-Fi
3664,Thriller
3667,Action
3667,Comedy
3667,Crime
3668,Drama
3668,Romance
3669,Comedy
3671,Comedy
3671,Western
3672,Adventure
3672,Children
3673,Adventure
3673,Children
3674,Adventure
3674,Children
3674,Comedy
3674,Drama
3676,Drama
3676,Horror
3677,Documentary
3678,Drama
3679,Documentary
3679,Musical
3681,Action
3681,Drama
3681,Thriller
3681,Western
3682,Action
3682,Crime
3682,Drama
3682,Thriller
3683,Crime
3683,Drama
3683,Film-Noir
3684,Drama
3684,Romance
3685,Comedy
3685,Drama
3685,Romance
3686,Horror
3686,Sci-Fi
3686,Thriller
3687,Adventure
3687,Animation
3687,Fantasy
3687,Sci-Fi
3688,Comedy
3689,Comedy
3691,Comedy
3692,Comedy
3692,Horror
3693,Comedy
3693,Horror
3694,Comedy
3694,Horror
3695,Comedy
3695,Horror
3696,Comedy
3696,Horror
3696,Sci-Fi
3696,Thriller
3697,Action
3697,Sci-Fi
3697,Thriller
3698,Action
3698,Sci-Fi
3699,Adventure
3699,Drama
3699,Romance
3699,Sci-Fi
3701,Crime
3701,Drama
3701,Sci-Fi
3701,Thriller
3702,Action
3702,Adventure
3702,Sci-Fi
3703,Action
3703,Adventure
3703,Sci-Fi
3703,Thriller
3704,Action
3704,Adventure
3704,Sci-Fi
3706,Film-Noir
3706,Horror
3706,Mystery
3706,Thriller
3707,Drama
3707,Romance
3708,Horror
3708,Thriller
3709,Horror
3711,Drama
3712,Comedy
3713,Drama
3714,Drama
3715,Comedy
3715,Crime
3716,Action
3716,Comedy
3716,Crime
3716,Drama
3717,Action
3717,Crime
3719,Comedy
3719,Romance
3723,Drama
3724,Drama
3724,War
3725,Animation
3725,Musical
3726,Action
3726,Thriller
3727,Horror
3727,Western
3728,Crime
3728,Drama
3728,Film-Noir
3728,Thriller
3729,Action
3729,Crime
3729,Drama
3729,Thriller
3731,Drama
3731,Thriller
3732,Horror
3733,Drama
3736,Drama
3737,Drama
3737,Western
3738,Drama
3739,Comedy
3739,Romance
3741,Crime
3741,Drama
3741,Thriller
3742,Drama
3742,War
3743,Comedy
3743,Romance
3744,Action
3744,Crime
3744,Thriller
3745,Action
3745,Adventure
3745,Animation
3745,Children
3745,Sci-Fi
3746,Drama
3747,Drama
3751,Animation
3751,Children
3751,Comedy
3752,Adventure
3752,Comedy
3753,Action
3753,Drama
3753,War
3754,Adventure
3754,Animation
3754,Children
3754,Comedy
3754,Fantasy
3755,Drama
3755,Thriller
3756,Drama
3758,Drama
3758,Sci-Fi
3758,Thriller
3761,Action
3761,Crime
3761,Drama
3761,Thriller
3763,Action
3763,Crime
3763,Thriller
3764,Action
3764,Crime
3764,Thriller
3766,Action
3766,War
3767,Action
3767,War
3768,Action
3768,War
3769,Action
3771,Action
3771,Adventure
3771,Fantasy
3773,Comedy
3774,Comedy
3774,Drama
3774,Romance
3783,Crime
3783,Drama
3784,Comedy
3784,Fantasy
3785,Comedy
3785,Horror
3786,Comedy
3787,Comedy
3788,Drama
3788,Mystery
3789,Drama
3791,Drama
3792,Drama
3792,Romance
3792,Western
3793,Action
3793,Adventure
3793,Sci-Fi
3794,Comedy
3794,Drama
3797,Thriller
3798,Drama
3798,Horror
3798,Mystery
3799,Animation
3799,Children
3801,Drama
3801,Mystery
3802,Action
3802,Sci-Fi
3806,Western
3807,Adventure
3807,Fantasy
3808,Drama
3808,War
3809,Comedy
3811,Drama
3811,War
3812,Comedy
3813,Drama
3814,Comedy
3816,Drama
3819,Comedy
3821,Comedy
3822,Drama
3822,Romance
3823,Drama
3824,Drama
3824,Romance
3826,Horror
3826,Sci-Fi
3826,Thriller
3827,Action
3827,Adventure
3827,Comedy
3827,Sci-Fi
3831,Comedy
3832,Horror
3833,Horror
3833,Sci-Fi
3834,Adventure
3834,Drama
3834,Romance
3835,Thriller
3836,Action
3836,Comedy
3836,War
3837,Action
3837,Fantasy
3837,Horror
3837,Sci-Fi
3837,Thriller
3838,Horror
3839,Horror
3841,Action
3841,Comedy
3843,Horror
3844,Drama
3845,Drama
3846,Comedy
3847,Horror
3849,Horror
3849,Mystery
3849,Thriller
3851,Comedy
3852,Comedy
3857,Thriller
3858,Comedy
3859,Documentary
3861,Comedy
3862,Comedy
3863,Drama
3863,Horror
3863,Thriller
3864,Action
3864,Adventure
3864,Sci-Fi
3865,Comedy
3865,Documentary
3868,Action
3868,Comedy
3868,Crime
3868,Romance
3869,Comedy
3871,Drama
3871,Western
3872,Drama
3873,Comedy
3873,Western
3877,Action
3877,Adventure
3877,Fantasy
3879,Action
3879,Thriller
3882,Comedy
3884,Comedy
3888,Drama
3888,Romance
3889,Action
3889,Adventure
3889,Fantasy
3893,Comedy
3893,Crime
3893,Drama
3893,Romance
3893,Thriller
3894,Drama
3895,Crime
3895,Thriller
3896,Crime
3896,Thriller
3897,Drama
3898,Action
3898,Comedy
3899,Crime
3899,Drama
3899,Thriller
3901,Comedy
3901,Drama
3906,Crime
3906,Thriller
3908,Horror
3909,Comedy
3909,Romance
3911,Comedy
3912,Comedy
3912,Drama
3914,Drama
3916,Drama
3917,Horror
3918,Horror
3919,Horror
3922,Comedy
3925,Comedy
3925,Drama
3926,Adventure
3926,Sci-Fi
3927,Adventure
3927,Sci-Fi
3928,Comedy
3928,Horror
3929,Comedy
3932,Horror
3932,Sci-Fi
3933,Horror
3933,Sci-Fi
3937,Sci-Fi
3937,Thriller
3938,Horror
3939,Horror
3941,Horror
3942,Horror
3943,Comedy
3946,Action
3946,Drama
3946,Thriller
3947,Action
3947,Crime
3947,Drama
3947,Thriller
3948,Comedy
3949,Drama
3951,Drama
3952,Drama
3952,Thriller
3953,Comedy
3953,Romance
3955,Comedy
3957,Action
3957,Drama
3958,Drama
3959,Action
3959,Adventure
3959,Sci-Fi
3962,Comedy
3962,Horror
3963,Musical
3964,Animation
3964,Children
3965,Drama
3965,Film-Noir
3966,Crime
3966,Film-Noir
3967,Drama
3968,Comedy
3969,Drama
3971,Comedy
3971,Mystery
3972,Action
3972,Comedy
3973,Crime
3973,Horror
3973,Mystery
3973,Thriller
3974,Adventure
3974,Children
3977,Action
3977,Comedy
3978,Drama
3978,Romance
3979,Comedy
3981,Action
3981,Sci-Fi
3981,Thriller
3983,Drama
3983,Romance
3984,Action
3984,Adventure
3984,Thriller
3985,Drama
3985,War
3986,Action
3986,Sci-Fi
3986,Thriller
3987,Drama
3987,Romance
3988,Children
3988,Comedy
3988,Fantasy
3989,Documentary
3991,Children
3991,Comedy
3992,Drama
3992,Romance
3992,War
3993,Drama
3993,Romance
3994,Drama
3994,Sci-Fi
3996,Action
3996,Drama
3996,Romance
3997,Action
3997,Adventure
3997,Comedy
3997,Fantasy
3998,Drama
3999,Action
3999,Adventure
4002,Comedy
4003,Comedy
4006,Adventure
4006,Animation
4006,Children
4006,Sci-Fi
4007,Drama
4008,Drama
4008,War
4009,Drama
4011,Comedy
4011,Crime
4011,Thriller
4012,Comedy
4012,Drama
4014,Drama
4014,Romance
4015,Comedy
4015,Sci-Fi
4016,Adventure
4016,Animation
4016,Children
4016,Comedy
4016,Fantasy
4017,Drama
4018,Comedy
4018,Romance
4019,Drama
4021,Drama
4022,Drama
4023,Comedy
4023,Drama
4023,Romance
4024,Romance
4025,Comedy
4025,Crime
4027,Adventure
4027,Comedy
4027,Crime
4029,Comedy
4029,Drama
4031,Drama
4031,Romance
4031,Western
4032,Comedy
4033,Drama
4033,Thriller
4033,War
4034,Crime
4034,Drama
4034,Thriller
4036,Drama
4036,Horror
4037,Crime
4037,Film-Noir
4037,Mystery
4037,Thriller
4039,Children
4039,Musical
4041,Drama
4041,Romance
4042,Action
4042,Drama
4042,War
4042,Western
4043,Crime
4043,Drama
4046,Drama
4047,Drama
4047,War
4051,Horror
4051,Sci-Fi
4052,Crime
4052,Drama
4052,Thriller
4053,Action
4053,Comedy
4054,Drama
4054,Romance
4055,Drama
4056,Crime
4056,Drama
4056,Mystery
4056,Thriller
4061,Drama
4061,Romance
4062,Comedy
4062,Drama
4062,Romance
4063,Comedy
4063,Drama
4063,Romance
4064,Action
4064,Crime
4064,Thriller
4066,Action
4066,Comedy
4067,Drama
4067,Romance
4068,Comedy
4069,Comedy
4069,Romance
4074,Drama
4077,Drama
4077,Thriller
4078,Drama
4079,Comedy
4079,Sci-Fi
4081,Comedy
4082,Comedy
4082,Drama
4082,Romance
4083,Thriller
4084,Action
4084,Comedy
4084,Crime
4084,Thriller
4085,Action
4085,Comedy
4085,Crime
4085,Drama
4086,Action
4086,Crime
4086,Mystery
4086,Romance
4086,Thriller
4089,Comedy
4091,Comedy
4091,Romance
4092,Romance
4092,Sci-Fi
4093,Thriller
4102,Comedy
4102,Documentary
4103,Action
4103,Adventure
4103,Drama
4103,War
4104,Comedy
4105,Fantasy
4105,Horror
4105,Thriller
4109,Drama
4109,Thriller
4111,Drama
4111,War
4113,Drama
4115,Comedy
4116,Comedy
4117,Drama
4121,Action
4121,Adventure
4121,Comedy
4121,Sci-Fi
4123,Comedy
4124,Horror
4124,Thriller
4126,Drama
4127,Comedy
4128,Comedy
4128,Horror
4128,Thriller
4129,Fantasy
4129,Romance
4131,Comedy
4131,Romance
4131,Sci-Fi
4132,Comedy
4132,Romance
4133,Action
4133,Adventure
4133,Fantasy
4133,Sci-Fi
4135,Adventure
4135,Comedy
4135,Horror
4138,Comedy
4138,Horror
4139,Crime
4139,Drama
4141,Comedy
4141,Romance
4142,Action
4142,Adventure
4142,Drama
4142,Thriller
4143,Horror
4143,Mystery
4144,Drama
4144,Romance
4146,Drama
4146,Mystery
4146,Romance
4147,Comedy
4147,Drama
4147,Romance
4148,Horror
4148,Thriller
4149,Comedy
4149,Romance
4152,Drama
4153,Comedy
4153,Fantasy
4153,Romance
4154,Animation
4154,Children
4156,Comedy
4157,Comedy
4157,Drama
4157,Fantasy
4157,Romance
4158,Animation
4158,Comedy
4158,Fantasy
4159,Action
4159,Thriller
4161,Action
4161,Comedy
4164,Drama
4166,Action
4166,Drama
4167,Thriller
4168,Comedy
4168,Romance
4171,Documentary
